Date and Time     	Excel-Time    	1-Laser	2-Laser	3-Sum  	4-TC1  	5-TC2  	6-Tair 	7-rH%  
04.05.17 12:29:47	  42859,520683	  -3,76	  13,82	  10,06	  18,87	  19,69	  19,57	  52,37
04.05.17 12:32:17	  42859,522419	  -3,69	  25,14	  21,45	  18,87	  19,67	  19,58	  52,18
04.05.17 12:34:46	  42859,524143	  -2,34	  34,56	  32,22	  18,88	  19,64	  19,64	  51,97
04.05.17 12:37:15	  42859,525868	  -3,66	  42,74	  39,07	  18,87	  19,61	  19,65	  52,07
04.05.17 12:39:44	  42859,527593	  -1,05	  48,68	  47,63	  18,87	  19,64	  19,65	  51,94
04.05.17 12:42:13	  42859,529317	  -3,68	  54,07	  50,39	  18,94	  19,61	  19,65	  51,85
04.05.17 12:44:43	  42859,531053	  -2,33	  59,51	  57,18	  18,94	  19,58	  19,66	  51,79
04.05.17 12:47:12	  42859,532778	  -4,97	  63,42	  58,46	  18,94	  19,62	  19,67	  51,85
04.05.17 12:49:48	  42859,534583	  -5,00	  72,62	  67,62	  19,00	  19,59	  19,67	  51,82
04.05.17 12:52:17	  42859,536308	  -2,52	  72,61	  70,09	  19,00	  19,56	  19,68	  51,67
04.05.17 12:54:47	  42859,538044	  -4,04	  79,66	  75,62	  18,94	  19,53	  19,69	  51,61
04.05.17 12:57:16	  42859,539769	  -3,46	  88,21	  84,75	  19,00	  19,51	  19,70	  51,73
04.05.17 12:59:45	  42859,541493	  -3,83	  90,10	  86,27	  19,00	  19,48	  19,71	  51,77
04.05.17 13:02:14	  42859,543218	  -4,59	  96,42	  91,83	  19,00	  19,45	  19,72	  51,80
04.05.17 13:04:43	  42859,544942	  -3,87	 100,48	  96,60	  19,00	  19,49	  19,73	  51,80
04.05.17 13:07:13	  42859,546678	  -5,46	 104,12	  98,66	  19,06	  19,47	  19,75	  51,96
04.05.17 13:09:42	  42859,548403	  -4,58	 108,26	 103,67	  19,07	  19,44	  19,75	  51,80
04.05.17 13:12:18	  42859,550208	  -5,25	 113,06	 107,81	  19,07	  19,48	  19,76	  51,93
04.05.17 13:14:47	  42859,551933	  -6,20	 115,93	 109,73	  19,07	  19,45	  19,77	  52,30
04.05.17 13:17:16	  42859,553657	  -4,99	 121,46	 116,47	  19,06	  19,43	  19,78	  52,02
04.05.17 13:19:45	  42859,555382	  -5,83	 122,79	 116,96	  19,13	  19,40	  19,79	  52,06
04.05.17 13:22:14	  42859,557106	  -4,95	 128,14	 123,19	  19,12	  19,38	  19,80	  52,15
04.05.17 13:24:44	  42859,558843	  -6,20	 133,22	 127,03	  19,13	  19,36	  19,81	  52,25
04.05.17 13:27:13	  42859,560567	  -4,82	 137,69	 132,87	  19,13	  19,34	  19,82	  52,34
04.05.17 13:29:42	  42859,562292	  -6,25	 142,29	 136,04	  19,12	  19,32	  19,82	  52,34
04.05.17 13:32:18	  42859,564097	  -4,72	 144,93	 140,21	  19,13	  19,36	  19,84	  52,06
04.05.17 13:34:47	  42859,565822	  -6,23	 149,63	 143,40	  19,19	  19,34	  19,85	  52,16
04.05.17 13:37:16	  42859,567546	  -5,64	 155,02	 149,38	  19,19	  19,32	  19,86	  52,19
04.05.17 13:39:46	  42859,569282	  -5,64	 160,97	 155,33	  19,19	  19,29	  19,86	  52,22
04.05.17 13:42:15	  42859,571007	  -7,51	 165,48	 157,97	  19,19	  19,34	  19,88	  52,10
04.05.17 13:44:44	  42859,572731	  -3,58	 165,97	 162,39	  19,19	  19,32	  19,89	  52,07
04.05.17 13:47:13	  42859,574456	  -7,51	 170,48	 162,96	  19,26	  19,30	  19,90	  52,17
04.05.17 13:49:42	  42859,576181	  -4,00	 176,02	 172,02	  19,25	  19,29	  19,91	  52,14
04.05.17 13:52:12	  42859,577917	  -7,52	 179,48	 171,97	  19,25	  19,26	  19,92	  52,45
04.05.17 13:54:48	  42859,579722	  -8,67	 184,39	 175,72	  19,25	  19,25	  19,93	  52,17
04.05.17 13:57:17	  42859,581447	  -4,92	 189,57	 184,65	  19,25	  19,29	  19,95	  52,20
04.05.17 13:59:46	  42859,583171	  -8,73	 194,87	 186,14	  19,31	  19,27	  19,97	  52,18
04.05.17 14:02:15	  42859,584896	  -8,28	 200,06	 191,78	  19,25	  19,25	  19,97	  52,55
04.05.17 14:04:44	  42859,586620	  -8,74	 203,95	 195,22	  19,31	  19,24	  19,98	  52,36
04.05.17 14:07:14	  42859,588357	  -8,08	 209,49	 201,41	  19,32	  19,22	  20,00	  52,37
04.05.17 14:09:43	  42859,590081	  -7,48	 213,24	 205,77	  19,38	  19,27	  20,02	  52,18
04.05.17 14:12:12	  42859,591806	  -9,80	 219,12	 209,32	  19,31	  19,19	  20,02	  52,03
04.05.17 14:14:48	  42859,593611	  -8,71	 226,23	 217,52	  19,31	  19,24	  20,04	  52,18
04.05.17 14:17:17	  42859,595336	  -7,42	 231,42	 224,00	  19,37	  19,22	  20,06	  52,06
04.05.17 14:19:46	  42859,597060	  -9,56	 234,81	 225,24	  19,38	  19,21	  20,07	  52,13
04.05.17 14:22:15	  42859,598785	  -7,52	 240,63	 233,11	  19,37	  19,19	  20,08	  52,16
04.05.17 14:24:45	  42859,600521	  -8,13	 244,34	 236,21	  19,38	  19,25	  20,09	  52,00
04.05.17 14:27:14	  42859,602245	  -9,91	 248,64	 238,74	  19,38	  19,17	  20,10	  52,60
04.05.17 14:29:43	  42859,603970	  -9,48	 254,86	 245,38	  19,44	  19,22	  20,12	  52,13
04.05.17 14:32:12	  42859,605694	  -8,60	 259,21	 250,61	  19,44	  19,20	  20,13	  52,29
04.05.17 14:34:48	  42859,607500	  -8,68	 265,69	 257,01	  19,45	  19,19	  20,15	  52,23
04.05.17 14:37:17	  42859,609225	  -9,94	 268,46	 258,52	  19,44	  19,17	  20,17	  52,27
04.05.17 14:39:47	  42859,610961	  -9,08	 274,87	 265,79	  19,44	  19,22	  20,20	  52,24
04.05.17 14:42:16	  42859,612685	  -9,74	 280,02	 270,28	  19,51	  19,21	  20,21	  52,33
04.05.17 14:44:45	  42859,614410	  -8,65	 285,46	 276,81	  19,50	  19,20	  20,21	  52,24
04.05.17 14:47:14	  42859,616134	  -9,98	 289,44	 279,47	  19,50	  19,19	  20,22	  52,30
04.05.17 14:49:43	  42859,617859	  -9,57	 294,27	 284,70	  19,50	  19,18	  20,24	  52,49
04.05.17 14:52:13	  42859,619595	  -9,80	 299,47	 289,67	  19,51	  19,17	  20,25	  52,46
04.05.17 14:54:42	  42859,621319	  -9,93	 305,47	 295,54	  19,56	  19,22	  20,26	  52,56
04.05.17 14:57:18	  42859,623125	  -9,03	 312,78	 303,75	  19,57	  19,21	  20,28	  52,50
04.05.17 14:59:47	  42859,624850	 -10,23	 317,44	 307,21	  19,57	  19,20	  20,30	  52,66
04.05.17 15:02:16	  42859,626574	  -9,98	 325,82	 315,84	  19,57	  19,26	  20,31	  52,72
04.05.17 15:04:45	  42859,628299	  -9,95	 332,08	 322,13	  19,56	  19,25	  20,33	  52,60
04.05.17 15:07:14	  42859,630023	  -8,75	 337,99	 329,24	  19,63	  19,18	  20,34	  52,57
04.05.17 15:09:44	  42859,631759	 -11,19	 342,14	 330,94	  19,63	  19,23	  20,36	  52,54
04.05.17 15:12:13	  42859,633484	  -9,80	 348,34	 338,54	  19,63	  19,22	  20,37	  52,70
04.05.17 15:14:42	  42859,635208	 -11,21	 353,90	 342,70	  19,63	  19,21	  20,39	  52,58
04.05.17 15:17:18	  42859,637014	 -10,64	 363,51	 352,87	  19,69	  19,20	  20,40	  52,58
04.05.17 15:19:47	  42859,638738	 -10,83	 368,12	 357,29	  19,70	  19,25	  20,43	  52,80
04.05.17 15:22:16	  42859,640463	 -11,87	 371,96	 360,09	  19,69	  19,25	  20,45	  52,74
04.05.17 15:24:46	  42859,642199	 -11,23	 377,04	 365,82	  19,70	  19,24	  20,46	  52,80
04.05.17 15:27:15	  42859,643924	  -9,97	 382,75	 372,79	  19,70	  19,24	  20,48	  52,74
04.05.17 15:29:44	  42859,645648	 -11,34	 389,14	 377,79	  19,70	  19,23	  20,49	  52,65
04.05.17 15:32:14	  42859,647384	 -11,23	 395,68	 384,45	  19,76	  19,29	  20,51	  52,69
04.05.17 15:34:43	  42859,649109	  -9,96	 398,96	 389,00	  19,76	  19,29	  20,52	  53,00
04.05.17 15:37:12	  42859,650833	 -12,14	 403,44	 391,30	  19,76	  19,28	  20,54	  52,85
04.05.17 15:39:48	  42859,652639	 -11,21	 410,13	 398,92	  19,76	  19,27	  20,56	  52,76
04.05.17 15:42:17	  42859,654363	 -11,16	 416,24	 405,08	  19,82	  19,27	  20,57	  52,82
04.05.17 15:44:46	  42859,656088	 -12,50	 422,40	 409,90	  19,76	  19,27	  20,58	  53,04
04.05.17 15:47:16	  42859,657824	 -12,54	 429,92	 417,38	  19,75	  19,33	  20,59	  52,92
04.05.17 15:49:45	  42859,659549	 -12,52	 433,87	 421,36	  19,82	  19,33	  20,60	  53,01
04.05.17 15:52:14	  42859,661273	 -11,96	 437,85	 425,89	  19,81	  19,33	  20,61	  53,20
04.05.17 15:54:43	  42859,662998	 -12,17	 444,39	 432,22	  19,82	  19,33	  20,62	  52,89
04.05.17 15:57:12	  42859,664722	 -12,29	 447,07	 434,77	  19,81	  19,38	  20,64	  52,86
04.05.17 15:59:48	  42859,666528	 -12,49	 451,13	 438,64	  19,82	  19,39	  20,65	  53,11
04.05.17 16:02:18	  42859,668264	 -11,83	 458,87	 447,04	  19,88	  19,39	  20,66	  53,14
04.05.17 16:04:47	  42859,669988	 -11,22	 461,35	 450,13	  19,88	  19,38	  20,68	  53,02
04.05.17 16:07:16	  42859,671713	 -12,50	 466,62	 454,13	  19,95	  19,38	  20,69	  53,27
04.05.17 16:09:45	  42859,673438	 -12,48	 469,09	 456,62	  19,88	  19,38	  20,70	  53,15
04.05.17 16:12:14	  42859,675162	 -11,19	 475,33	 464,15	  19,88	  19,44	  20,72	  52,87
04.05.17 16:14:44	  42859,676898	 -12,47	 477,08	 464,61	  19,95	  19,44	  20,73	  53,03
04.05.17 16:17:13	  42859,678623	 -12,54	 481,18	 468,64	  19,95	  19,43	  20,74	  53,12
04.05.17 16:19:42	  42859,680347	 -11,23	 484,88	 473,65	  19,94	  19,44	  20,75	  53,25
04.05.17 16:22:18	  42859,682153	 -12,52	 486,50	 473,99	  19,95	  19,50	  20,77	  53,25
04.05.17 16:24:47	  42859,683877	 -12,50	 487,48	 474,97	  19,95	  19,50	  20,78	  53,38
04.05.17 16:27:16	  42859,685602	 -12,52	 490,16	 477,64	  20,01	  19,50	  20,80	  53,32
04.05.17 16:29:45	  42859,687326	 -10,67	 493,06	 482,39	  19,95	  19,50	  20,80	  53,35
04.05.17 16:32:15	  42859,689063	 -12,41	 496,22	 483,82	  20,01	  19,51	  20,81	  53,35
04.05.17 16:34:44	  42859,690787	 -12,50	 498,85	 486,36	  20,01	  19,51	  20,83	  53,29
04.05.17 16:37:13	  42859,692512	 -12,50	 502,04	 489,54	  20,01	  19,57	  20,84	  53,23
04.05.17 16:39:42	  42859,694236	 -10,72	 504,67	 493,95	  20,01	  19,57	  20,85	  53,30
04.05.17 16:42:18	  42859,696042	 -11,47	 508,34	 496,87	  20,07	  19,57	  20,86	  53,27
04.05.17 16:44:47	  42859,697766	  -9,93	 511,20	 501,27	  20,07	  19,58	  20,87	  53,14
04.05.17 16:47:17	  42859,699502	 -11,53	 514,14	 502,61	  20,07	  19,58	  20,88	  52,80
04.05.17 16:49:46	  42859,701227	  -8,56	 516,50	 507,94	  20,07	  19,58	  20,87	  52,61
04.05.17 16:52:15	  42859,702951	 -11,24	 519,95	 508,71	  20,07	  19,59	  20,86	  52,55
04.05.17 16:54:44	  42859,704676	 -12,10	 521,76	 509,66	  20,07	  19,60	  20,87	  52,46
04.05.17 16:57:13	  42859,706400	 -10,16	 524,33	 514,17	  20,07	  19,60	  20,88	  52,52
04.05.17 16:59:43	  42859,708137	 -12,50	 525,79	 513,30	  20,07	  19,67	  20,88	  52,40
04.05.17 17:02:12	  42859,709861	 -11,24	 528,59	 517,35	  20,07	  19,68	  20,88	  52,36
04.05.17 17:04:48	  42859,711667	 -12,45	 532,15	 519,70	  20,07	  19,62	  20,88	  52,58
04.05.17 17:07:17	  42859,713391	 -10,67	 536,17	 525,50	  20,13	  19,68	  20,88	  51,90
04.05.17 17:09:46	  42859,715116	  -9,44	 537,79	 528,35	  20,13	  19,68	  20,87	  51,83
04.05.17 17:12:15	  42859,716840	  -9,45	 540,02	 530,57	  20,07	  19,69	  20,87	  51,80
04.05.17 17:14:45	  42859,718576	 -11,16	 542,73	 531,57	  20,13	  19,70	  20,87	  51,74
04.05.17 17:17:14	  42859,720301	  -8,61	 545,27	 536,66	  20,13	  19,76	  20,88	  51,36
04.05.17 17:19:43	  42859,722025	  -9,62	 545,87	 536,24	  20,13	  19,70	  20,89	  51,68
04.05.17 17:22:12	  42859,723750	  -9,90	 548,03	 538,13	  20,14	  19,71	  20,89	  51,61
04.05.17 17:24:48	  42859,725556	 -12,30	 549,39	 537,09	  20,13	  19,78	  20,90	  51,15
04.05.17 17:27:17	  42859,727280	 -12,35	 550,68	 538,34	  20,14	  19,73	  20,91	  51,02
04.05.17 17:29:46	  42859,729005	 -10,33	 552,14	 541,81	  20,13	  19,80	  20,91	  50,90
04.05.17 17:32:16	  42859,730741	  -8,41	 554,84	 546,43	  20,13	  19,74	  20,92	  51,09
04.05.17 17:34:45	  42859,732465	 -11,14	 555,90	 544,76	  20,19	  19,81	  20,92	  51,24
04.05.17 17:37:14	  42859,734190	 -10,66	 558,63	 547,97	  20,20	  19,81	  20,94	  51,56
04.05.17 17:39:43	  42859,735914	  -8,57	 559,80	 551,23	  20,20	  19,82	  20,94	  51,65
04.05.17 17:42:13	  42859,737650	  -8,98	 561,25	 552,27	  20,20	  19,83	  20,96	  51,75
04.05.17 17:44:48	  42859,739444	 -11,98	 563,73	 551,75	  20,19	  19,83	  20,97	  51,91
04.05.17 17:47:18	  42859,741181	 -11,85	 565,06	 553,22	  20,20	  19,84	  20,98	  52,22
04.05.17 17:49:47	  42859,742905	 -11,19	 566,44	 555,25	  20,19	  19,85	  20,97	  52,84
04.05.17 17:52:16	  42859,744630	  -8,63	 568,30	 559,67	  20,21	  19,86	  20,98	  52,75
04.05.17 17:54:45	  42859,746354	 -10,46	 571,00	 560,54	  20,20	  19,94	  20,98	  52,85
04.05.17 17:57:14	  42859,748079	 -11,13	 572,85	 561,72	  20,19	  19,89	  20,98	  52,75
04.05.17 17:59:44	  42859,749815	 -11,11	 574,13	 563,02	  20,20	  19,90	  20,98	  52,75
04.05.17 18:02:13	  42859,751539	  -8,68	 575,42	 566,74	  20,20	  19,91	  20,98	  52,72
04.05.17 18:04:42	  42859,753264	  -9,42	 576,42	 567,00	  20,19	  19,92	  20,99	  52,91
04.05.17 18:07:18	  42859,755069	  -9,47	 580,26	 570,80	  20,19	  19,93	  20,98	  53,00
04.05.17 18:09:48	  42859,756806	  -9,87	 579,38	 569,50	  20,20	  19,95	  20,98	  52,94
04.05.17 18:12:17	  42859,758530	  -9,86	 580,71	 570,85	  20,19	  19,96	  20,99	  53,19
04.05.17 18:14:46	  42859,760255	  -9,34	 583,52	 574,18	  20,19	  19,98	  20,99	  53,00
04.05.17 18:17:15	  42859,761979	  -9,36	 583,76	 574,40	  20,20	  19,99	  20,99	  52,94
04.05.17 18:19:44	  42859,763704	  -9,81	 584,68	 574,87	  20,19	  20,00	  20,99	  53,35
04.05.17 18:22:14	  42859,765440	  -8,39	 584,70	 576,31	  20,20	  20,01	  20,99	  53,28
04.05.17 18:24:43	  42859,767164	  -7,56	 585,95	 578,39	  20,20	  20,03	  20,98	  53,10
04.05.17 18:27:12	  42859,768889	  -8,57	 587,32	 578,75	  20,20	  20,04	  20,98	  53,00
04.05.17 18:29:48	  42859,770694	  -8,44	 588,71	 580,27	  20,19	  20,05	  20,98	  53,90
04.05.17 18:32:17	  42859,772419	  -8,44	 589,65	 581,21	  20,20	  20,06	  20,97	  53,34
04.05.17 18:34:46	  42859,774144	  -7,87	 590,02	 582,15	  20,19	  20,08	  20,98	  53,44
04.05.17 18:37:16	  42859,775880	  -7,33	 594,46	 587,12	  20,20	  20,09	  20,97	  53,28
04.05.17 18:39:45	  42859,777604	  -7,30	 591,40	 584,11	  20,20	  20,11	  20,97	  53,25
04.05.17 18:42:14	  42859,779329	  -9,26	 596,62	 587,35	  20,20	  20,12	  20,97	  53,22
04.05.17 18:44:43	  42859,781053	  -7,53	 594,40	 586,88	  20,19	  20,13	  20,97	  53,13
04.05.17 18:47:12	  42859,782778	  -9,89	 597,93	 588,04	  20,20	  20,15	  20,96	  53,47
04.05.17 18:49:48	  42859,784583	  -9,87	 599,26	 589,38	  20,20	  20,16	  20,96	  53,12
04.05.17 18:52:17	  42859,786308	  -9,88	 595,14	 585,26	  20,20	  20,18	  20,96	  52,69
04.05.17 18:54:47	  42859,788044	  -9,86	 595,41	 585,55	  20,19	  20,19	  20,96	  53,06
04.05.17 18:57:16	  42859,789768	  -9,88	 595,30	 585,42	  20,20	  20,20	  20,96	  53,22
04.05.17 18:59:45	  42859,791493	  -6,02	 596,62	 590,61	  20,20	  20,21	  20,95	  52,62
04.05.17 19:02:14	  42859,793218	  -7,59	 600,54	 592,95	  20,19	  20,23	  20,95	  52,62
04.05.17 19:04:43	  42859,794942	  -6,08	 596,80	 590,72	  20,19	  20,24	  20,95	  52,65
04.05.17 19:07:13	  42859,796678	  -6,04	 596,59	 590,55	  20,20	  20,25	  20,95	  52,94
04.05.17 19:09:49	  42859,798484	  -6,07	 597,42	 591,36	  20,19	  20,26	  20,95	  52,81
04.05.17 19:12:18	  42859,800208	  -6,37	 600,75	 594,38	  20,19	  20,28	  20,95	  52,78
04.05.17 19:14:47	  42859,801933	  -6,20	 596,63	 590,43	  20,20	  20,29	  20,94	  52,62
04.05.17 19:17:16	  42859,803657	  -6,16	 597,75	 591,59	  20,20	  20,30	  20,94	  52,72
04.05.17 19:19:45	  42859,805382	  -6,25	 601,82	 595,57	  20,13	  20,32	  20,94	  52,90
04.05.17 19:22:15	  42859,807118	  -6,05	 597,72	 591,67	  20,19	  20,33	  20,93	  52,75
04.05.17 19:24:44	  42859,808843	  -6,03	 597,64	 591,61	  20,20	  20,34	  20,93	  52,71
04.05.17 19:27:13	  42859,810567	  -6,35	 597,47	 591,12	  20,19	  20,35	  20,93	  52,43
04.05.17 19:29:42	  42859,812292	  -6,10	 597,13	 591,02	  20,19	  20,37	  20,92	  52,56
04.05.17 19:32:18	  42859,814097	  -7,27	 596,83	 589,56	  20,20	  20,38	  20,92	  52,59
04.05.17 19:34:47	  42859,815822	  -7,39	 597,77	 590,38	  20,19	  20,39	  20,91	  52,77
04.05.17 19:37:17	  42859,817558	  -7,37	 596,62	 589,25	  20,20	  20,41	  20,91	  52,62
04.05.17 19:39:46	  42859,819282	  -7,38	 596,62	 589,24	  20,20	  20,42	  20,90	  52,65
04.05.17 19:42:15	  42859,821007	  -7,37	 596,65	 589,29	  20,20	  20,43	  20,90	  52,52
04.05.17 19:44:44	  42859,822731	  -7,38	 596,67	 589,29	  20,13	  20,45	  20,89	  52,62
04.05.17 19:47:13	  42859,824456	  -7,40	 599,33	 591,93	  20,19	  20,46	  20,89	  52,68
04.05.17 19:49:43	  42859,826192	  -6,83	 601,87	 595,04	  20,13	  20,47	  20,88	  52,61
04.05.17 19:52:19	  42859,827998	  -7,30	 597,47	 590,17	  20,19	  20,49	  20,87	  52,36
04.05.17 19:54:48	  42859,829722	  -6,36	 596,63	 590,27	  20,13	  20,50	  20,87	  52,46
04.05.17 19:57:17	  42859,831447	  -6,37	 596,14	 589,77	  20,13	  20,52	  20,86	  52,45
04.05.17 19:59:46	  42859,833171	  -7,61	 596,10	 588,49	  20,13	  20,53	  20,86	  52,30
04.05.17 20:02:15	  42859,834896	  -9,79	 601,83	 592,04	  20,13	  20,55	  20,86	  52,49
04.05.17 20:04:44	  42859,836620	  -9,88	 600,03	 590,15	  20,13	  20,56	  20,85	  52,52
04.05.17 20:07:14	  42859,838357	  -8,46	 596,57	 588,11	  20,13	  20,51	  20,85	  52,30
04.05.17 20:09:43	  42859,840081	  -7,42	 601,78	 594,36	  20,13	  20,53	  20,83	  51,76
04.05.17 20:12:12	  42859,841806	  -7,35	 601,83	 594,48	  20,13	  20,54	  20,82	  52,23
04.05.17 20:14:48	  42859,843611	  -6,92	 596,62	 589,71	  20,13	  20,56	  20,82	  52,26
04.05.17 20:17:17	  42859,845336	  -6,71	 596,62	 589,91	  20,13	  20,57	  20,81	  52,39
04.05.17 20:19:46	  42859,847060	  -6,49	 601,09	 594,60	  20,13	  20,58	  20,81	  52,23
04.05.17 20:22:16	  42859,848796	  -7,20	 596,40	 589,20	  20,14	  20,60	  20,80	  52,20
04.05.17 20:24:45	  42859,850521	  -7,35	 595,46	 588,11	  20,13	  20,61	  20,79	  52,07
04.05.17 20:27:14	  42859,852245	  -7,41	 600,44	 593,03	  20,14	  20,62	  20,79	  52,10
04.05.17 20:29:43	  42859,853970	  -7,40	 595,27	 587,87	  20,14	  20,63	  20,79	  52,10
04.05.17 20:32:12	  42859,855694	  -7,39	 595,28	 587,89	  20,14	  20,65	  20,79	  52,13
04.05.17 20:34:48	  42859,857500	  -7,41	 600,50	 593,09	  20,07	  20,66	  20,78	  52,04
04.05.17 20:37:18	  42859,859236	  -6,80	 595,24	 588,44	  20,07	  20,67	  20,77	  52,19
04.05.17 20:39:47	  42859,860961	  -7,36	 600,40	 593,04	  20,08	  20,63	  20,76	  52,13
04.05.17 20:42:16	  42859,862685	  -7,33	 594,68	 587,35	  20,07	  20,64	  20,75	  52,22
04.05.17 20:44:45	  42859,864410	  -7,33	 595,16	 587,83	  20,07	  20,72	  20,74	  52,34
04.05.17 20:47:14	  42859,866134	  -6,66	 600,19	 593,53	  20,08	  20,67	  20,75	  52,19
04.05.17 20:49:44	  42859,867870	  -6,35	 595,00	 588,65	  20,07	  20,67	  20,73	  52,16
04.05.17 20:52:13	  42859,869595	  -7,30	 599,60	 592,30	  20,07	  20,69	  20,72	  52,34
04.05.17 20:54:49	  42859,871401	  -9,34	 594,02	 584,68	  20,07	  20,70	  20,72	  52,28
04.05.17 20:57:18	  42859,873125	  -8,72	 599,15	 590,43	  20,07	  20,71	  20,71	  52,40
04.05.17 20:59:47	  42859,874850	  -9,93	 593,99	 584,06	  20,07	  20,73	  20,70	  52,21
04.05.17 21:02:16	  42859,876574	  -6,13	 593,95	 587,81	  20,07	  20,74	  20,69	  52,15
04.05.17 21:04:45	  42859,878299	  -6,08	 597,98	 591,91	  20,07	  20,75	  20,68	  52,27
04.05.17 21:07:15	  42859,880035	  -6,10	 592,63	 586,53	  20,01	  20,70	  20,67	  52,12
04.05.17 21:09:44	  42859,881759	  -6,10	 597,87	 591,77	  20,01	  20,71	  20,68	  52,30
04.05.17 21:12:13	  42859,883484	  -6,11	 592,57	 586,46	  20,00	  20,72	  20,67	  52,33
04.05.17 21:14:42	  42859,885208	 -10,67	 592,67	 582,00	  20,01	  20,80	  20,66	  52,21
04.05.17 21:17:18	  42859,887014	 -11,19	 592,54	 581,36	  20,01	  20,81	  20,65	  52,14
04.05.17 21:19:47	  42859,888738	  -7,01	 595,84	 588,83	  20,01	  20,76	  20,65	  52,14
04.05.17 21:22:17	  42859,890475	  -7,43	 592,57	 585,14	  20,01	  20,77	  20,64	  52,30
04.05.17 21:24:46	  42859,892199	  -7,43	 592,58	 585,14	  20,01	  20,78	  20,63	  52,11
04.05.17 21:27:15	  42859,893924	  -7,43	 594,71	 587,27	  20,00	  20,79	  20,62	  52,17
04.05.17 21:29:44	  42859,895648	  -7,43	 592,45	 585,02	  20,01	  20,80	  20,62	  52,08
04.05.17 21:32:13	  42859,897373	  -6,09	 595,66	 589,56	  20,01	  20,81	  20,62	  52,08
04.05.17 21:34:43	  42859,899109	  -6,07	 591,66	 585,60	  20,01	  20,82	  20,61	  52,14
04.05.17 21:37:19	  42859,900914	  -5,56	 595,28	 589,72	  19,94	  20,77	  20,59	  52,17
04.05.17 21:39:48	  42859,902639	  -5,87	 592,33	 586,46	  19,94	  20,84	  20,59	  51,95
04.05.17 21:42:17	  42859,904363	  -8,58	 593,06	 584,48	  19,94	  20,79	  20,58	  52,04
04.05.17 21:44:46	  42859,906088	 -10,95	 591,30	 580,36	  19,94	  20,80	  20,57	  52,01
04.05.17 21:47:15	  42859,907813	 -11,18	 591,45	 580,28	  19,94	  20,81	  20,57	  52,07
04.05.17 21:49:45	  42859,909549	 -11,20	 591,26	 580,06	  19,95	  20,82	  20,56	  51,98
04.05.17 21:52:14	  42859,911273	  -5,87	 591,15	 585,28	  19,94	  20,83	  20,55	  51,85
04.05.17 21:54:43	  42859,912998	  -4,95	 590,37	 585,42	  19,94	  20,84	  20,55	  51,88
04.05.17 21:57:12	  42859,914722	  -8,74	 590,89	 582,16	  19,88	  20,85	  20,54	  51,94
04.05.17 21:59:48	  42859,916528	  -9,94	 589,95	 580,01	  19,94	  20,80	  20,53	  51,91
04.05.17 22:02:17	  42859,918252	 -11,26	 589,93	 578,67	  19,95	  20,81	  20,52	  51,85
04.05.17 22:04:46	  42859,919977	  -6,14	 590,73	 584,58	  19,88	  20,87	  20,52	  51,94
04.05.17 22:07:16	  42859,921713	  -6,08	 589,92	 583,84	  19,88	  20,82	  20,50	  51,78
04.05.17 22:09:45	  42859,923437	  -7,95	 590,82	 582,87	  19,88	  20,89	  20,50	  51,72
04.05.17 22:12:14	  42859,925162	 -12,52	 589,84	 577,33	  19,88	  20,83	  20,49	  51,75
04.05.17 22:14:43	  42859,926887	  -6,08	 591,10	 585,03	  19,88	  20,85	  20,49	  51,75
04.05.17 22:17:12	  42859,928611	  -6,13	 589,35	 583,23	  19,88	  20,85	  20,48	  51,81
04.05.17 22:19:48	  42859,930417	  -7,40	 590,17	 582,77	  19,82	  20,86	  20,47	  51,56
04.05.17 22:22:18	  42859,932153	 -11,17	 589,89	 578,72	  19,89	  20,87	  20,46	  51,62
04.05.17 22:24:47	  42859,933877	 -12,54	 588,88	 576,33	  19,88	  20,81	  20,44	  51,55
04.05.17 22:27:16	  42859,935602	  -7,45	 588,78	 581,33	  19,82	  20,89	  20,44	  51,55
04.05.17 22:29:45	  42859,937326	  -7,39	 588,97	 581,58	  19,82	  20,83	  20,43	  51,61
04.05.17 22:32:14	  42859,939051	  -7,43	 588,63	 581,21	  19,82	  20,83	  20,42	  51,49
04.05.17 22:34:44	  42859,940787	 -10,24	 588,68	 578,43	  19,82	  20,90	  20,42	  51,64
04.05.17 22:37:13	  42859,942512	 -11,78	 588,45	 576,67	  19,82	  20,85	  20,41	  51,52
04.05.17 22:39:49	  42859,944317	 -12,48	 588,53	 576,05	  19,82	  20,85	  20,40	  51,52
04.05.17 22:42:18	  42859,946042	  -7,48	 588,04	 580,56	  19,82	  20,86	  20,40	  51,58
04.05.17 22:44:47	  42859,947766	  -7,45	 588,20	 580,75	  19,81	  20,80	  20,39	  51,45
04.05.17 22:47:16	  42859,949491	  -7,84	 587,53	 579,69	  19,76	  20,87	  20,37	  51,45
04.05.17 22:49:46	  42859,951227	  -8,66	 587,21	 578,55	  19,76	  20,87	  20,37	  51,45
04.05.17 22:52:15	  42859,952951	  -8,96	 587,19	 578,23	  19,76	  20,88	  20,36	  51,48
04.05.17 22:54:44	  42859,954676	 -12,45	 587,42	 574,96	  19,75	  20,88	  20,36	  51,42
04.05.17 22:57:13	  42859,956400	  -8,62	 587,17	 578,55	  19,75	  20,83	  20,35	  51,48
04.05.17 22:59:43	  42859,958137	 -12,31	 587,06	 574,75	  19,75	  20,89	  20,36	  51,39
